Sales_ID,Date,Outlets,Product,Quantity,Price,Total,Target,Upsell,Count_of_Products,Net Profit
T0001971,25-05-26,Outlet B,Mouse,95,599,56905,70000000,0,4,3869.54
T0001971,25-05-26,Outlet B,Monitor,8,269,2152,70000000,0,4,146.336
T0001971,25-05-26,Outlet B,Notebook 3,44,560,24640,70000000,0,4,1675.52
T0001972,26-05-26,Outlet A,Headphones,206,179,36874,70000000,1,4,2507.432
T0001972,26-05-26,Outlet A,Notebook 3 Pro,120,720,86400,70000000,1,4,5875.2
T0001972,26-05-26,Outlet A,Mouse,169,599,101231,70000000,1,4,6883.708
T0001972,26-05-26,Outlet A,Monitor,194,269,52186,70000000,1,4,3548.648
T0001973,27-05-26,Outlet B,Mouse,82,599,49118,70000000,1,2,3340.024
T0001973,27-05-26,Outlet B,Monitor,128,269,34432,70000000,1,2,2341.376
T0001974,28-05-26,Outlet B,Keyboard,14,899,12586,70000000,1,3,855.848
T0001974,28-05-26,Outlet B,Mouse,188,599,112612,70000000,1,3,7657.616
T0001974,28-05-26,Outlet B,Notebook 3 Pro,140,720,100800,70000000,1,3,6854.4
T0001975,29-05-26,Outlet B,Keyboard,149,899,133951,70000000,1,4,9108.668
T0001975,29-05-26,Outlet B,Notebook 3 Pro,126,720,90720,70000000,1,4,6168.96
T0001975,29-05-26,Outlet B,Mouse,228,599,136572,70000000,1,4,9286.896
T0001975,29-05-26,Outlet B,Notebook 3,100,560,56000,70000000,1,4,3808
T0001976,30-05-26,Outlet B,Headphones,47,179,8413,70000000,1,2,572.084
T0001976,30-05-26,Outlet B,Keyboard,23,899,20677,70000000,1,2,1406.036
T0001977,31-05-26,Outlet A,Headphones,229,179,40991,70000000,1,3,2787.388
T0001977,31-05-26,Outlet A,Keyboard,188,899,169012,70000000,1,3,11492.816
T0001977,31-05-26,Outlet A,Notebook 3,247,560,138320,70000000,1,3,9405.76
T0001978,06-01-26,Outlet C,Mouse,208,599,124592,70000000,0,2,8472.256
T0001978,06-01-26,Outlet C,Notebook 3,60,560,33600,70000000,0,2,2284.8
T0001979,06-02-26,Outlet A,Headphones,236,179,42244,70000000,1,3,2872.592
T0001979,06-02-26,Outlet A,Notebook 3 Pro,45,720,32400,70000000,1,3,2203.2
T0001979,06-02-26,Outlet A,Monitor,124,269,33356,70000000,1,3,2268.208
T0001980,06-03-26,Outlet B,Keyboard,225,899,202275,70000000,1,3,13754.7
T0001980,06-03-26,Outlet B,Notebook 3 Pro,117,720,84240,70000000,1,3,5728.32
T0001980,06-03-26,Outlet B,Headphones,90,179,16110,70000000,1,3,1095.48
T0001981,06-04-26,Outlet C,Headphones,71,179,12709,70000000,1,3,864.212
T0001981,06-04-26,Outlet C,Notebook 3 Pro,36,720,25920,70000000,1,3,1762.56
T0001981,06-04-26,Outlet C,Notebook 3,59,560,33040,70000000,1,3,2246.72
T0001982,06-05-26,Outlet A,Headphones,35,179,6265,70000000,1,3,426.02
T0001982,06-05-26,Outlet A,Keyboard,77,899,69223,70000000,1,3,4707.164
T0001982,06-05-26,Outlet A,Monitor,35,269,9415,70000000,1,3,640.22
T0001983,06-06-26,Outlet A,Notebook 3 Pro,162,720,116640,70000000,1,2,7931.52
T0001983,06-06-26,Outlet A,Notebook 3,107,560,59920,70000000,1,2,4074.56
T0001984,06-07-26,Outlet A,Keyboard,250,899,224750,70000000,1,4,15283
T0001984,06-07-26,Outlet A,Mouse,169,599,101231,70000000,1,4,6883.708
T0001984,06-07-26,Outlet A,Notebook 3,154,560,86240,70000000,1,4,5864.32
T0001984,06-07-26,Outlet A,Monitor,121,269,32549,70000000,1,4,2213.332
T0001985,06-08-26,Outlet A,Headphones,39,179,6981,70000000,1,4,474.708
T0001985,06-08-26,Outlet A,Keyboard,232,899,208568,70000000,1,4,14182.624
T0001985,06-08-26,Outlet A,Notebook 3,230,560,128800,70000000,1,4,8758.4
T0001985,06-08-26,Outlet A,Notebook 3 Pro,126,720,90720,70000000,1,4,6168.96
T0001986,06-09-26,Outlet C,Headphones,35,179,6265,70000000,1,4,426.02
T0001986,06-09-26,Outlet C,Notebook 3 Pro,197,720,141840,70000000,1,4,9645.12
T0001986,06-09-26,Outlet C,Mouse,194,599,116206,70000000,1,4,7902.008
T0001986,06-09-26,Outlet C,Monitor,109,269,29321,70000000,1,4,1993.828
T0001987,06-10-26,Outlet A,Keyboard,174,899,156426,70000000,1,2,10636.968
T0001987,06-10-26,Outlet A,Notebook 3 Pro,180,720,129600,70000000,1,2,8812.8
T0001988,06-11-26,Outlet C,Keyboard,123,899,110577,70000000,1,3,7519.236
T0001988,06-11-26,Outlet C,Notebook 3 Pro,188,720,135360,70000000,1,3,9204.48
T0001988,06-11-26,Outlet C,Notebook 3,97,560,54320,70000000,1,3,3693.76
T0001989,06-12-26,Outlet B,Headphones,174,179,31146,70000000,1,3,2117.928
T0001989,06-12-26,Outlet B,Notebook 3 Pro,17,720,12240,70000000,1,3,832.32
T0001989,06-12-26,Outlet B,Keyboard,17,899,15283,70000000,1,3,1039.244
T0001990,13-06-26,Outlet A,Keyboard,42,899,37758,70000000,1,4,2567.544
T0001990,13-06-26,Outlet A,Mouse,27,599,16173,70000000,1,4,1099.764
T0001990,13-06-26,Outlet A,Notebook 3,85,560,47600,70000000,1,4,3236.8
T0001990,13-06-26,Outlet A,Headphones,224,179,40096,70000000,1,4,2726.528
T0001991,14-06-26,Outlet A,Notebook 3 Pro,182,720,131040,70000000,1,2,8910.72
T0001991,14-06-26,Outlet A,Mouse,18,599,10782,70000000,1,2,733.176
T0001992,15-06-26,Outlet A,Keyboard,18,899,16182,70000000,1,3,1100.376
T0001992,15-06-26,Outlet A,Mouse,123,599,73677,70000000,1,3,5010.036
T0001992,15-06-26,Outlet A,Monitor,220,269,59180,70000000,1,3,4024.24
T0001993,16-06-26,Outlet B,Keyboard,213,899,191487,70000000,1,4,13021.116
T0001993,16-06-26,Outlet B,Notebook 3,105,560,58800,70000000,1,4,3998.4
T0001993,16-06-26,Outlet B,Mouse,244,599,146156,70000000,1,4,9938.608
T0001993,16-06-26,Outlet B,Monitor,53,269,14257,70000000,1,4,969.476
T0001994,17-06-26,Outlet A,Keyboard,188,899,169012,70000000,0,4,11492.816
T0001994,17-06-26,Outlet A,Mouse,30,599,17970,70000000,0,4,1221.96
T0001994,17-06-26,Outlet A,Monitor,118,269,31742,70000000,0,4,2158.456
T0001994,17-06-26,Outlet A,Notebook 3 Pro,90,720,64800,70000000,0,4,4406.4
T0001995,18-06-26,Outlet A,Headphones,106,179,18974,70000000,0,4,1290.232
T0001995,18-06-26,Outlet A,Notebook 3 Pro,62,720,44640,70000000,0,4,3035.52
T0001995,18-06-26,Outlet A,Mouse,10,599,5990,70000000,0,4,407.32
T0001995,18-06-26,Outlet A,Monitor,168,269,45192,70000000,0,4,3073.056
T0001996,19-06-26,Outlet C,Headphones,99,179,17721,70000000,0,3,1205.028
T0001996,19-06-26,Outlet C,Notebook 3 Pro,35,720,25200,70000000,0,3,1713.6
T0001996,19-06-26,Outlet C,Notebook 3,217,560,121520,70000000,0,3,8263.36
T0001997,20-06-26,Outlet A,Headphones,134,179,23986,70000000,1,3,1631.048
T0001997,20-06-26,Outlet A,Keyboard,23,899,20677,70000000,1,3,1406.036
T0001997,20-06-26,Outlet A,Notebook 3,46,560,25760,70000000,1,3,1751.68
T0001998,21-06-26,Outlet A,Mouse,139,599,83261,70000000,1,3,5661.748
T0001998,21-06-26,Outlet A,Notebook 3,103,560,57680,70000000,1,3,3922.24
T0001998,21-06-26,Outlet A,Monitor,109,269,29321,70000000,1,3,1993.828
T0001999,22-06-26,Outlet A,Keyboard,140,899,125860,70000000,1,4,8558.48
T0001999,22-06-26,Outlet A,Notebook 3 Pro,185,720,133200,70000000,1,4,9057.6
T0001999,22-06-26,Outlet A,Headphones,189,179,33831,70000000,1,4,2300.508
T0001999,22-06-26,Outlet A,Monitor,93,269,25017,70000000,1,4,1701.156
T0002000,23-06-26,Outlet A,Notebook 3 Pro,237,720,170640,70000000,0,3,11603.52
T0002000,23-06-26,Outlet A,Notebook 3,75,560,42000,70000000,0,3,2856
T0002000,23-06-26,Outlet A,Monitor,227,269,61063,70000000,0,3,4152.284
T0002001,24-06-26,Outlet B,Headphones,170,179,30430,70000000,1,4,2069.24
T0002001,24-06-26,Outlet B,Notebook 3 Pro,28,720,20160,70000000,1,4,1370.88
T0002001,24-06-26,Outlet B,Notebook 3,91,560,50960,70000000,1,4,3465.28
T0002001,24-06-26,Outlet B,Mouse,21,599,12579,70000000,1,4,855.372
T0002002,25-06-26,Outlet A,Headphones,246,179,44034,70000000,1,3,2994.312
T0002002,25-06-26,Outlet A,Mouse,151,599,90449,70000000,1,3,6150.532
T0002002,25-06-26,Outlet A,Monitor,46,269,12374,70000000,1,3,841.432
T0002003,26-06-26,Outlet B,Keyboard,224,899,201376,70000000,1,3,13693.568
T0002003,26-06-26,Outlet B,Mouse,102,599,61098,70000000,1,3,4154.664
T0002003,26-06-26,Outlet B,Notebook 3 Pro,159,720,114480,70000000,1,3,7784.64
T0002004,27-06-26,Outlet C,Notebook 3 Pro,174,720,125280,70000000,0,3,8519.04
T0002004,27-06-26,Outlet C,Notebook 3,15,560,8400,70000000,0,3,571.2
T0002004,27-06-26,Outlet C,Monitor,211,269,56759,70000000,0,3,3859.612
T0002005,28-06-26,Outlet B,Notebook 3 Pro,152,720,109440,70000000,1,4,7441.92
T0002005,28-06-26,Outlet B,Mouse,83,599,49717,70000000,1,4,3380.756
T0002005,28-06-26,Outlet B,Monitor,221,269,59449,70000000,1,4,4042.532
T0002005,28-06-26,Outlet B,Notebook 3,65,560,36400,70000000,1,4,2475.2
T0002006,29-06-26,Outlet B,Headphones,37,179,6623,70000000,1,4,450.364
T0002006,29-06-26,Outlet B,Notebook 3 Pro,121,720,87120,70000000,1,4,5924.16
T0002006,29-06-26,Outlet B,Mouse,243,599,145557,70000000,1,4,9897.876
T0002006,29-06-26,Outlet B,Notebook 3,51,560,28560,70000000,1,4,1942.08
T0002007,30-06-26,Outlet B,Mouse,159,599,95241,70000000,1,3,6476.388
T0002007,30-06-26,Outlet B,Monitor,202,269,54338,70000000,1,3,3694.984
T0002007,30-06-26,Outlet B,Notebook 3,45,560,25200,70000000,1,3,1713.6
T0002008,07-01-26,Outlet A,Headphones,45,179,8055,70000000,1,4,547.74
T0002008,07-01-26,Outlet A,Notebook 3 Pro,28,720,20160,70000000,1,4,1370.88
T0002008,07-01-26,Outlet A,Keyboard,233,899,209467,70000000,1,4,14243.756
T0002008,07-01-26,Outlet A,Monitor,27,269,7263,70000000,1,4,493.884
T0002009,07-02-26,Outlet A,Keyboard,2,899,1798,70000000,1,2,122.264
T0002009,07-02-26,Outlet A,Mouse,172,599,103028,70000000,1,2,7005.904
T0002010,07-03-26,Outlet A,Headphones,235,179,42065,70000000,1,3,2860.42
T0002010,07-03-26,Outlet A,Notebook 3 Pro,198,720,142560,70000000,1,3,9694.08
T0002010,07-03-26,Outlet A,Notebook 3,209,560,117040,70000000,1,3,7958.72
T0002011,07-04-26,Outlet A,Headphones,169,179,30251,70000000,1,2,2057.068
T0002011,07-04-26,Outlet A,Monitor,200,269,53800,70000000,1,2,3658.4
T0002012,07-05-26,Outlet A,Notebook 3 Pro,94,720,67680,70000000,1,3,4602.24
T0002012,07-05-26,Outlet A,Mouse,64,599,38336,70000000,1,3,2606.848
T0002012,07-05-26,Outlet A,Monitor,111,269,29859,70000000,1,3,2030.412
T0002013,07-06-26,Outlet B,Headphones,192,179,34368,70000000,1,4,2337.024
T0002013,07-06-26,Outlet B,Notebook 3 Pro,74,720,53280,70000000,1,4,3623.04
T0002013,07-06-26,Outlet B,Mouse,104,599,62296,70000000,1,4,4236.128
T0002013,07-06-26,Outlet B,Notebook 3,58,560,32480,70000000,1,4,2208.64
T0002014,07-07-26,Outlet B,Headphones,237,179,42423,70000000,1,3,2884.764
T0002014,07-07-26,Outlet B,Notebook 3,241,560,134960,70000000,1,3,9177.28
T0002014,07-07-26,Outlet B,Monitor,215,269,57835,70000000,1,3,3932.78
T0002015,07-08-26,Outlet C,Keyboard,176,899,158224,70000000,1,3,10759.232
T0002015,07-08-26,Outlet C,Notebook 3,167,560,93520,70000000,1,3,6359.36
T0002015,07-08-26,Outlet C,Monitor,60,269,16140,70000000,1,3,1097.52
T0002016,07-09-26,Outlet A,Headphones,86,179,15394,70000000,1,3,1046.792
T0002016,07-09-26,Outlet A,Keyboard,132,899,118668,70000000,1,3,8069.424
T0002016,07-09-26,Outlet A,Notebook 3,100,560,56000,70000000,1,3,3808
T0002017,07-10-26,Outlet B,Headphones,90,179,16110,70000000,1,3,1095.48
T0002017,07-10-26,Outlet B,Notebook 3 Pro,110,720,79200,70000000,1,3,5385.6
T0002017,07-10-26,Outlet B,Notebook 3,93,560,52080,70000000,1,3,3541.44
T0002018,07-11-26,Outlet A,Keyboard,242,899,217558,70000000,1,4,14793.944
T0002018,07-11-26,Outlet A,Notebook 3,61,560,34160,70000000,1,4,2322.88
T0002018,07-11-26,Outlet A,Mouse,135,599,80865,70000000,1,4,5498.82
T0002018,07-11-26,Outlet A,Monitor,17,269,4573,70000000,1,4,310.964
T0002019,07-12-26,Outlet A,Headphones,88,179,15752,70000000,1,4,1071.136
T0002019,07-12-26,Outlet A,Notebook 3 Pro,154,720,110880,70000000,1,4,7539.84
T0002019,07-12-26,Outlet A,Mouse,223,599,133577,70000000,1,4,9083.236
T0002019,07-12-26,Outlet A,Notebook 3,250,560,140000,70000000,1,4,9520
T0002020,13-07-26,Outlet A,Notebook 3 Pro,169,720,121680,70000000,1,2,8274.24
T0002020,13-07-26,Outlet A,Monitor,223,269,59987,70000000,1,2,4079.116
T0002021,14-07-26,Outlet A,Headphones,248,179,44392,70000000,1,4,3018.656
T0002021,14-07-26,Outlet A,Mouse,85,599,50915,70000000,1,4,3462.22
T0002021,14-07-26,Outlet A,Monitor,42,269,11298,70000000,1,4,768.264
T0002021,14-07-26,Outlet A,Notebook 3,223,560,124880,70000000,1,4,8491.84
T0002022,15-07-26,Outlet B,Headphones,155,179,27745,70000000,1,2,1886.66
T0002022,15-07-26,Outlet B,Notebook 3 Pro,199,720,143280,70000000,1,2,9743.04
T0002023,16-07-26,Outlet B,Keyboard,39,899,35061,70000000,1,3,2384.148
T0002023,16-07-26,Outlet B,Monitor,15,269,4035,70000000,1,3,274.38
T0002023,16-07-26,Outlet B,Notebook 3 Pro,75,720,54000,70000000,1,3,3672
T0002024,17-07-26,Outlet A,Keyboard,66,899,59334,70000000,1,3,4034.712
T0002024,17-07-26,Outlet A,Mouse,131,599,78469,70000000,1,3,5335.892
T0002024,17-07-26,Outlet A,Notebook 3,65,560,36400,70000000,1,3,2475.2
T0002025,18-07-26,Outlet A,Headphones,29,179,5191,70000000,1,3,352.988
T0002025,18-07-26,Outlet A,Notebook 3 Pro,203,720,146160,70000000,1,3,9938.88
T0002025,18-07-26,Outlet A,Mouse,107,599,64093,70000000,1,3,4358.324
T0002026,19-07-26,Outlet A,Headphones,14,179,2506,70000000,1,3,170.408
T0002026,19-07-26,Outlet A,Notebook 3 Pro,188,720,135360,70000000,1,3,9204.48
T0002026,19-07-26,Outlet A,Monitor,213,269,57297,70000000,1,3,3896.196
T0002027,20-07-26,Outlet A,Headphones,37,179,6623,70000000,1,4,450.364
T0002027,20-07-26,Outlet A,Notebook 3 Pro,197,720,141840,70000000,1,4,9645.12
T0002027,20-07-26,Outlet A,Notebook 3,59,560,33040,70000000,1,4,2246.72
T0002027,20-07-26,Outlet A,Mouse,30,599,17970,70000000,1,4,1221.96
T0002028,21-07-26,Outlet A,Headphones,34,179,6086,70000000,0,3,413.848
T0002028,21-07-26,Outlet A,Notebook 3 Pro,50,720,36000,70000000,0,3,2448
T0002028,21-07-26,Outlet A,Monitor,42,269,11298,70000000,0,3,768.264
T0002029,22-07-26,Outlet A,Headphones,128,179,22912,70000000,0,3,1558.016
T0002029,22-07-26,Outlet A,Keyboard,119,899,106981,70000000,0,3,7274.708
T0002029,22-07-26,Outlet A,Mouse,149,599,89251,70000000,0,3,6069.068
T0002030,23-07-26,Outlet A,Headphones,119,179,21301,70000000,1,4,1448.468
T0002030,23-07-26,Outlet A,Mouse,60,599,35940,70000000,1,4,2443.92
T0002030,23-07-26,Outlet A,Notebook 3,38,560,21280,70000000,1,4,1447.04
T0002030,23-07-26,Outlet A,Monitor,85,269,22865,70000000,1,4,1554.82
T0002031,24-07-26,Outlet B,Notebook 3 Pro,207,720,149040,70000000,1,2,10134.72
T0002031,24-07-26,Outlet B,Notebook 3,95,560,53200,70000000,1,2,3617.6
T0002032,25-07-26,Outlet C,Headphones,160,179,28640,70000000,1,3,1947.52
T0002032,25-07-26,Outlet C,Keyboard,51,899,45849,70000000,1,3,3117.732
T0002032,25-07-26,Outlet C,Notebook 3,177,560,99120,70000000,1,3,6740.16
T0002033,26-07-26,Outlet B,Headphones,101,179,18079,70000000,1,2,1229.372
T0002033,26-07-26,Outlet B,Keyboard,241,899,216659,70000000,1,2,14732.812
T0002034,27-07-26,Outlet A,Headphones,139,179,24881,70000000,1,4,1691.908
T0002034,27-07-26,Outlet A,Keyboard,167,899,150133,70000000,1,4,10209.044
T0002034,27-07-26,Outlet A,Monitor,2,269,538,70000000,1,4,36.584
T0002034,27-07-26,Outlet A,Notebook 3 Pro,27,720,19440,70000000,1,4,1321.92
T0002035,28-07-26,Outlet A,Headphones,140,179,25060,70000000,1,2,1704.08
T0002035,28-07-26,Outlet A,Notebook 3,232,560,129920,70000000,1,2,8834.56
T0002036,29-07-26,Outlet B,Notebook 3 Pro,192,720,138240,70000000,1,3,9400.32
T0002036,29-07-26,Outlet B,Mouse,11,599,6589,70000000,1,3,448.052
T0002036,29-07-26,Outlet B,Monitor,45,269,12105,70000000,1,3,823.14
T0002037,30-07-26,Outlet B,Keyboard,238,899,213962,70000000,1,2,14549.416
T0002037,30-07-26,Outlet B,Monitor,78,269,20982,70000000,1,2,1426.776
T0002038,31-07-26,Outlet A,Headphones,122,179,21838,70000000,1,4,1484.984
T0002038,31-07-26,Outlet A,Mouse,29,599,17371,70000000,1,4,1181.228
T0002038,31-07-26,Outlet A,Monitor,42,269,11298,70000000,1,4,768.264
T0002038,31-07-26,Outlet A,Notebook 3,121,560,67760,70000000,1,4,4607.68
T0002039,08-01-26,Outlet B,Notebook 3 Pro,82,720,59040,70000000,1,3,4014.72
T0002039,08-01-26,Outlet B,Mouse,34,599,20366,70000000,1,3,1384.888
T0002039,08-01-26,Outlet B,Notebook 3,34,560,19040,70000000,1,3,1294.72
T0002040,08-02-26,Outlet B,Headphones,152,179,27208,70000000,0,3,1850.144
T0002040,08-02-26,Outlet B,Mouse,136,599,81464,70000000,0,3,5539.552
T0002040,08-02-26,Outlet B,Notebook 3,244,560,136640,70000000,0,3,9291.52
T0002041,08-03-26,Outlet B,Notebook 3 Pro,177,720,127440,70000000,1,3,8665.92
T0002041,08-03-26,Outlet B,Notebook 3,172,560,96320,70000000,1,3,6549.76
T0002041,08-03-26,Outlet B,Monitor,147,269,39543,70000000,1,3,2688.924
T0002042,08-04-26,Outlet B,Headphones,195,179,34905,70000000,1,4,2373.54
T0002042,08-04-26,Outlet B,Keyboard,124,899,111476,70000000,1,4,7580.368
T0002042,08-04-26,Outlet B,Mouse,74,599,44326,70000000,1,4,3014.168
T0002042,08-04-26,Outlet B,Monitor,97,269,26093,70000000,1,4,1774.324
T0002043,08-05-26,Outlet B,Keyboard,56,899,50344,70000000,1,3,3423.392
T0002043,08-05-26,Outlet B,Notebook 3,34,560,19040,70000000,1,3,1294.72
T0002043,08-05-26,Outlet B,Monitor,232,269,62408,70000000,1,3,4243.744
T0002044,08-06-26,Outlet B,Headphones,60,179,10740,70000000,0,4,730.32
T0002044,08-06-26,Outlet B,Keyboard,171,899,153729,70000000,0,4,10453.572
T0002044,08-06-26,Outlet B,Notebook 3,185,560,103600,70000000,0,4,7044.8
T0002044,08-06-26,Outlet B,Monitor,79,269,21251,70000000,0,4,1445.068
T0002045,08-07-26,Outlet C,Headphones,29,179,5191,70000000,1,3,352.988
T0002045,08-07-26,Outlet C,Mouse,79,599,47321,70000000,1,3,3217.828
T0002045,08-07-26,Outlet C,Notebook 3,247,560,138320,70000000,1,3,9405.76
T0002046,08-08-26,Outlet A,Headphones,204,179,36516,70000000,1,3,2483.088
T0002046,08-08-26,Outlet A,Notebook 3,138,560,77280,70000000,1,3,5255.04
T0002046,08-08-26,Outlet A,Monitor,33,269,8877,70000000,1,3,603.636
T0002047,08-09-26,Outlet A,Headphones,249,179,44571,70000000,1,3,3030.828
T0002047,08-09-26,Outlet A,Notebook 3 Pro,203,720,146160,70000000,1,3,9938.88
T0002047,08-09-26,Outlet A,Notebook 3,86,560,48160,70000000,1,3,3274.88
T0002048,08-10-26,Outlet A,Keyboard,197,899,177103,70000000,1,3,12043.004
T0002048,08-10-26,Outlet A,Notebook 3 Pro,119,720,85680,70000000,1,3,5826.24
T0002048,08-10-26,Outlet A,Mouse,131,599,78469,70000000,1,3,5335.892
T0002049,08-11-26,Outlet A,Headphones,55,179,9845,70000000,1,4,669.46
T0002049,08-11-26,Outlet A,Keyboard,42,899,37758,70000000,1,4,2567.544
T0002049,08-11-26,Outlet A,Mouse,110,599,65890,70000000,1,4,4480.52
T0002049,08-11-26,Outlet A,Notebook 3 Pro,173,720,124560,70000000,1,4,8470.08
T0002050,08-12-26,Outlet B,Headphones,115,179,20585,70000000,1,4,1399.78
T0002050,08-12-26,Outlet B,Notebook 3 Pro,245,720,176400,70000000,1,4,11995.2
T0002050,08-12-26,Outlet B,Mouse,173,599,103627,70000000,1,4,7046.636
T0002050,08-12-26,Outlet B,Notebook 3,155,560,86800,70000000,1,4,5902.4
T0002051,13-08-26,Outlet A,Headphones,220,179,39380,70000000,1,3,2677.84
T0002051,13-08-26,Outlet A,Keyboard,148,899,133052,70000000,1,3,9047.536
T0002051,13-08-26,Outlet A,Notebook 3 Pro,170,720,122400,70000000,1,3,8323.2
T0002052,14-08-26,Outlet A,Keyboard,40,899,35960,70000000,1,3,2445.28
T0002052,14-08-26,Outlet A,Notebook 3,47,560,26320,70000000,1,3,1789.76
T0002052,14-08-26,Outlet A,Monitor,75,269,20175,70000000,1,3,1371.9
T0002053,15-08-26,Outlet A,Headphones,127,179,22733,70000000,1,3,1545.844
T0002053,15-08-26,Outlet A,Notebook 3 Pro,179,720,128880,70000000,1,3,8763.84
T0002053,15-08-26,Outlet A,Mouse,149,599,89251,70000000,1,3,6069.068
T0002054,16-08-26,Outlet B,Keyboard,178,899,160022,70000000,1,3,10881.496
T0002054,16-08-26,Outlet B,Notebook 3,111,560,62160,70000000,1,3,4226.88
T0002054,16-08-26,Outlet B,Mouse,96,599,57504,70000000,1,3,3910.272
T0002055,17-08-26,Outlet A,Keyboard,93,899,83607,70000000,1,3,5685.276
T0002055,17-08-26,Outlet A,Mouse,149,599,89251,70000000,1,3,6069.068
T0002055,17-08-26,Outlet A,Notebook 3,107,560,59920,70000000,1,3,4074.56
T0002056,18-08-26,Outlet B,Notebook 3,151,560,84560,70000000,0,2,5750.08
T0002056,18-08-26,Outlet B,Monitor,55,269,14795,70000000,0,2,1006.06
T0002057,19-08-26,Outlet B,Keyboard,230,899,206770,70000000,0,4,14060.36
T0002057,19-08-26,Outlet B,Notebook 3,151,560,84560,70000000,0,4,5750.08
T0002057,19-08-26,Outlet B,Monitor,74,269,19906,70000000,0,4,1353.608
T0002057,19-08-26,Outlet B,Notebook 3 Pro,206,720,148320,70000000,0,4,10085.76
T0002058,20-08-26,Outlet C,Headphones,170,179,30430,70000000,1,3,2069.24
T0002058,20-08-26,Outlet C,Notebook 3 Pro,186,720,133920,70000000,1,3,9106.56
T0002058,20-08-26,Outlet C,Notebook 3,68,560,38080,70000000,1,3,2589.44
T0002059,21-08-26,Outlet B,Headphones,33,179,5907,70000000,1,2,401.676
T0002059,21-08-26,Outlet B,Mouse,97,599,58103,70000000,1,2,3951.004
T0002060,22-08-26,Outlet A,Mouse,250,599,149750,70000000,1,3,10183
T0002060,22-08-26,Outlet A,Notebook 3,54,560,30240,70000000,1,3,2056.32
T0002060,22-08-26,Outlet A,Notebook 3 Pro,137,720,98640,70000000,1,3,6707.52
T0002061,23-08-26,Outlet B,Keyboard,140,899,125860,70000000,1,2,8558.48
T0002061,23-08-26,Outlet B,Mouse,43,599,25757,70000000,1,2,1751.476
T0002062,24-08-26,Outlet A,Headphones,214,179,38306,70000000,1,4,2604.808
T0002062,24-08-26,Outlet A,Keyboard,142,899,127658,70000000,1,4,8680.744
T0002062,24-08-26,Outlet A,Monitor,169,269,45461,70000000,1,4,3091.348
T0002062,24-08-26,Outlet A,Notebook 3 Pro,177,720,127440,70000000,1,4,8665.92
T0002063,25-08-26,Outlet A,Keyboard,145,899,130355,70000000,0,4,8864.14
T0002063,25-08-26,Outlet A,Notebook 3 Pro,183,720,131760,70000000,0,4,8959.68
T0002063,25-08-26,Outlet A,Mouse,187,599,112013,70000000,0,4,7616.884
T0002063,25-08-26,Outlet A,Headphones,166,179,29714,70000000,0,4,2020.552
T0002064,26-08-26,Outlet A,Notebook 3 Pro,47,720,33840,70000000,1,3,2301.12
T0002064,26-08-26,Outlet A,Notebook 3,94,560,52640,70000000,1,3,3579.52
T0002064,26-08-26,Outlet A,Monitor,241,269,64829,70000000,1,3,4408.372
T0002065,27-08-26,Outlet B,Keyboard,135,899,121365,70000000,0,3,8252.82
T0002065,27-08-26,Outlet B,Mouse,198,599,118602,70000000,0,3,8064.936
T0002065,27-08-26,Outlet B,Monitor,164,269,44116,70000000,0,3,2999.888
T0002066,28-08-26,Outlet A,Headphones,101,179,18079,70000000,1,2,1229.372
T0002066,28-08-26,Outlet A,Notebook 3,63,560,35280,70000000,1,2,2399.04
T0002067,29-08-26,Outlet A,Keyboard,171,899,153729,70000000,1,3,10453.572
T0002067,29-08-26,Outlet A,Notebook 3,75,560,42000,70000000,1,3,2856
T0002067,29-08-26,Outlet A,Monitor,147,269,39543,70000000,1,3,2688.924
T0002068,30-08-26,Outlet B,Notebook 3 Pro,41,720,29520,70000000,1,3,2007.36
T0002068,30-08-26,Outlet B,Mouse,94,599,56306,70000000,1,3,3828.808
T0002068,30-08-26,Outlet B,Notebook 3,7,560,3920,70000000,1,3,266.56
T0002069,31-08-26,Outlet A,Headphones,35,179,6265,70000000,1,3,426.02
T0002069,31-08-26,Outlet A,Mouse,127,599,76073,70000000,1,3,5172.964
T0002069,31-08-26,Outlet A,Notebook 3,115,560,64400,70000000,1,3,4379.2
T0002070,09-01-26,Outlet A,Headphones,121,179,21659,70000000,1,3,1472.812
T0002070,09-01-26,Outlet A,Notebook 3,54,560,30240,70000000,1,3,2056.32
T0002070,09-01-26,Outlet A,Monitor,109,269,29321,70000000,1,3,1993.828
T0002071,09-02-26,Outlet A,Notebook 3 Pro,137,720,98640,70000000,1,3,6707.52
T0002071,09-02-26,Outlet A,Mouse,95,599,56905,70000000,1,3,3869.54
T0002071,09-02-26,Outlet A,Notebook 3,208,560,116480,70000000,1,3,7920.64
T0002072,09-03-26,Outlet B,Headphones,60,179,10740,70000000,0,4,730.32
T0002072,09-03-26,Outlet B,Notebook 3 Pro,201,720,144720,70000000,0,4,9840.96
T0002072,09-03-26,Outlet B,Notebook 3,195,560,109200,70000000,0,4,7425.6
T0002072,09-03-26,Outlet B,Monitor,170,269,45730,70000000,0,4,3109.64
T0002073,09-04-26,Outlet B,Headphones,29,179,5191,70000000,1,3,352.988
T0002073,09-04-26,Outlet B,Keyboard,38,899,34162,70000000,1,3,2323.016
T0002073,09-04-26,Outlet B,Mouse,151,599,90449,70000000,1,3,6150.532
