Sales_ID,Date,Outlets,Product,Quantity,Total,Target,Count_of_Products,Net Profit,Upsell
T0001957,11-05-26,Outlet A,"['Headphones', 'Keyboard', 'Mouse']","[197, 131, 231]",291401,70000000,3,19815.268,0
T0001958,12-05-26,Outlet B,"['Headphones', 'Mouse', 'Notebook 3']","[69, 46, 68]",77985,70000000,3,5302.98,1
T0001959,13-05-26,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3']","[129, 207, 77]",283084,70000000,3,19249.712,1
T0001960,14-05-26,Outlet B,"['Keyboard', 'Mouse', 'Notebook 3', 'Notebook 3 Pro']","[218, 172, 140, 11]",385330,70000000,4,26202.44,1
T0001961,15-05-26,Outlet C,"['Headphones', 'Keyboard', 'Notebook 3', 'Monitor']","[68, 221, 184, 6]",315505,70000000,4,21454.34,1
T0001962,16-05-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[36, 149, 142]",151922,70000000,3,10330.696,1
T0001963,17-05-26,Outlet B,"['Headphones', 'Keyboard', 'Notebook 3']","[5, 75, 33]",86800,70000000,3,5902.4,1
T0001964,18-05-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[185, 223, 187]",243978,70000000,3,16590.504,0
T0001965,19-05-26,Outlet B,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[117, 91, 177]",186362,70000000,3,12672.616,1
T0001966,20-05-26,Outlet C,"['Headphones', 'Keyboard', 'Notebook 3 Pro']","[231, 176, 186]",333493,70000000,3,22677.524,1
T0001967,21-05-26,Outlet C,"['Mouse', 'Notebook 3']","[154, 139]",170086,70000000,2,11565.848,1
T0001968,22-05-26,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3']","[160, 211, 210]",335929,70000000,3,22843.172,0
T0001969,23-05-26,Outlet B,"['Mouse', 'Monitor']","[235, 112]",170893,70000000,2,11620.724,1
T0001970,24-05-26,Outlet A,"['Headphones', 'Mouse', 'Monitor']","[180, 242, 31]",185517,70000000,3,12615.156,1
T0001971,25-05-26,Outlet B,"['Keyboard', 'Mouse', 'Monitor', 'Notebook 3']","[227, 95, 8, 44]",287770,70000000,4,19568.36,0
T0001972,26-05-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[206, 120, 169, 194]",276691,70000000,4,18814.988,1
T0001973,27-05-26,Outlet B,"['Mouse', 'Monitor']","[82, 128]",83550,70000000,2,5681.4,1
T0001974,28-05-26,Outlet B,"['Keyboard', 'Mouse', 'Notebook 3 Pro']","[14, 188, 140]",225998,70000000,3,15367.864,1
T0001975,29-05-26,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Mouse', 'Notebook 3']","[149, 126, 228, 100]",417243,70000000,4,28372.524,1
T0001976,30-05-26,Outlet B,"['Headphones', 'Keyboard']","[47, 23]",29090,70000000,2,1978.12,1
T0001977,31-05-26,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3']","[229, 188, 247]",348323,70000000,3,23685.964,1
T0001978,01-06-26,Outlet C,"['Mouse', 'Notebook 3']","[208, 60]",158192,70000000,2,10757.056,0
T0001979,02-06-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[236, 45, 124]",108000,70000000,3,7344,1
T0001980,03-06-26,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Headphones']","[225, 117, 90]",302625,70000000,3,20578.5,1
T0001981,04-06-26,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[71, 36, 59]",71669,70000000,3,4873.492,1
T0001982,05-06-26,Outlet A,"['Headphones', 'Keyboard', 'Monitor']","[35, 77, 35]",84903,70000000,3,5773.404,1
T0001983,06-06-26,Outlet A,"['Notebook 3 Pro', 'Notebook 3']","[162, 107]",176560,70000000,2,12006.08,1
T0001984,07-06-26,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3', 'Monitor']","[250, 169, 154, 121]",444770,70000000,4,30244.36,1
T0001985,08-06-26,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3', 'Notebook 3 Pro']","[39, 232, 230, 126]",435069,70000000,4,29584.692,1
T0001986,09-06-26,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[35, 197, 194, 109]",293632,70000000,4,19966.976,1
T0001987,10-06-26,Outlet A,"['Keyboard', 'Notebook 3 Pro']","[174, 180]",286026,70000000,2,19449.768,1
T0001988,11-06-26,Outlet C,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3']","[123, 188, 97]",300257,70000000,3,20417.476,1
T0001989,12-06-26,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Keyboard']","[174, 17, 17]",58669,70000000,3,3989.492,1
T0001990,13-06-26,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3', 'Headphones']","[42, 27, 85, 224]",141627,70000000,4,9630.636,1
T0001991,14-06-26,Outlet A,"['Notebook 3 Pro', 'Mouse']","[182, 18]",141822,70000000,2,9643.896,1
T0001992,15-06-26,Outlet A,"['Keyboard', 'Mouse', 'Monitor']","[18, 123, 220]",149039,70000000,3,10134.652,1
T0001993,16-06-26,Outlet B,"['Keyboard', 'Notebook 3', 'Mouse', 'Monitor']","[213, 105, 244, 53]",410700,70000000,4,27927.6,1
T0001994,17-06-26,Outlet A,"['Keyboard', 'Mouse', 'Monitor', 'Notebook 3 Pro']","[188, 30, 118, 90]",283524,70000000,4,19279.632,0
T0001995,18-06-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[106, 62, 10, 168]",114796,70000000,4,7806.128,0
T0001996,19-06-26,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[99, 35, 217]",164441,70000000,3,11181.988,0
T0001997,20-06-26,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3']","[134, 23, 46]",70423,70000000,3,4788.764,1
T0001998,21-06-26,Outlet A,"['Mouse', 'Notebook 3', 'Monitor']","[139, 103, 109]",170262,70000000,3,11577.816,1
T0001999,22-06-26,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Headphones', 'Monitor']","[140, 185, 189, 93]",317908,70000000,4,21617.744,1
T0002000,23-06-26,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[237, 75, 227]",273703,70000000,3,18611.804,0
T0002001,24-06-26,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Mouse']","[170, 28, 91, 21]",114129,70000000,4,7760.772,1
T0002002,25-06-26,Outlet A,"['Headphones', 'Mouse', 'Monitor']","[246, 151, 46]",146857,70000000,3,9986.276,1
T0002003,26-06-26,Outlet B,"['Keyboard', 'Mouse', 'Notebook 3 Pro']","[224, 102, 159]",376954,70000000,3,25632.872,1
T0002004,27-06-26,Outlet C,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[174, 15, 211]",190439,70000000,3,12949.852,0
T0002005,28-06-26,Outlet B,"['Notebook 3 Pro', 'Mouse', 'Monitor', 'Notebook 3']","[152, 83, 221, 65]",255006,70000000,4,17340.408,1
T0002006,29-06-26,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Notebook 3']","[37, 121, 243, 51]",267860,70000000,4,18214.48,1
T0002007,30-06-26,Outlet B,"['Mouse', 'Monitor', 'Notebook 3']","[159, 202, 45]",174779,70000000,3,11884.972,1
T0002008,01-07-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Keyboard', 'Monitor']","[45, 28, 233, 27]",244945,70000000,4,16656.26,1
T0002009,02-07-26,Outlet A,"['Keyboard', 'Mouse']","[2, 172]",104826,70000000,2,7128.168,1
T0002010,03-07-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[235, 198, 209]",301665,70000000,3,20513.22,1
T0002011,04-07-26,Outlet A,"['Headphones', 'Monitor']","[169, 200]",84051,70000000,2,5715.468,1
T0002012,05-07-26,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[94, 64, 111]",135875,70000000,3,9239.5,1
T0002013,06-07-26,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Notebook 3']","[192, 74, 104, 58]",182424,70000000,4,12404.832,1
T0002014,07-07-26,Outlet B,"['Headphones', 'Notebook 3', 'Monitor']","[237, 241, 215]",235218,70000000,3,15994.824,1
T0002015,08-07-26,Outlet C,"['Keyboard', 'Notebook 3', 'Monitor']","[176, 167, 60]",267884,70000000,3,18216.112,1
T0002016,09-07-26,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3']","[86, 132, 100]",190062,70000000,3,12924.216,1
T0002017,10-07-26,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[90, 110, 93]",147390,70000000,3,10022.52,1
T0002018,11-07-26,Outlet A,"['Keyboard', 'Notebook 3', 'Mouse', 'Monitor']","[242, 61, 135, 17]",337156,70000000,4,22926.608,1
T0002019,12-07-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Notebook 3']","[88, 154, 223, 250]",400209,70000000,4,27214.212,1
T0002020,13-07-26,Outlet A,"['Notebook 3 Pro', 'Monitor']","[169, 223]",181667,70000000,2,12353.356,1
T0002021,14-07-26,Outlet A,"['Headphones', 'Mouse', 'Monitor', 'Notebook 3']","[248, 85, 42, 223]",231485,70000000,4,15740.98,1
T0002022,15-07-26,Outlet B,"['Headphones', 'Notebook 3 Pro']","[155, 199]",171025,70000000,2,11629.7,1
T0002023,16-07-26,Outlet B,"['Keyboard', 'Monitor', 'Notebook 3 Pro']","[39, 15, 75]",93096,70000000,3,6330.528,1
T0002024,17-07-26,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3']","[66, 131, 65]",174203,70000000,3,11845.804,1
T0002025,18-07-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[29, 203, 107]",215444,70000000,3,14650.192,1
T0002026,19-07-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[14, 188, 213]",195163,70000000,3,13271.084,1
T0002027,20-07-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Mouse']","[37, 197, 59, 30]",199473,70000000,4,13564.164,1
T0002028,21-07-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[34, 50, 42]",53384,70000000,3,3630.112,0
T0002029,22-07-26,Outlet A,"['Headphones', 'Keyboard', 'Mouse']","[128, 119, 149]",219144,70000000,3,14901.792,0
T0002030,23-07-26,Outlet A,"['Headphones', 'Mouse', 'Notebook 3', 'Monitor']","[119, 60, 38, 85]",101386,70000000,4,6894.248,1
T0002031,24-07-26,Outlet B,"['Notebook 3 Pro', 'Notebook 3']","[207, 95]",202240,70000000,2,13752.32,1
T0002032,25-07-26,Outlet C,"['Headphones', 'Keyboard', 'Notebook 3']","[160, 51, 177]",173609,70000000,3,11805.412,1
T0002033,26-07-26,Outlet B,"['Headphones', 'Keyboard']","[101, 241]",234738,70000000,2,15962.184,1
T0002034,27-07-26,Outlet A,"['Headphones', 'Keyboard', 'Monitor', 'Notebook 3 Pro']","[139, 167, 2, 27]",194992,70000000,4,13259.456,1
T0002035,28-07-26,Outlet A,"['Headphones', 'Notebook 3']","[140, 232]",154980,70000000,2,10538.64,1
T0002036,29-07-26,Outlet B,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[192, 11, 45]",156934,70000000,3,10671.512,1
T0002037,30-07-26,Outlet B,"['Keyboard', 'Monitor']","[238, 78]",234944,70000000,2,15976.192,1
T0002038,31-07-26,Outlet A,"['Headphones', 'Mouse', 'Monitor', 'Notebook 3']","[122, 29, 42, 121]",118267,70000000,4,8042.156,1
T0002039,01-08-26,Outlet B,"['Notebook 3 Pro', 'Mouse', 'Notebook 3']","[82, 34, 34]",98446,70000000,3,6694.328,1
T0002040,02-08-26,Outlet B,"['Headphones', 'Mouse', 'Notebook 3']","[152, 136, 244]",245312,70000000,3,16681.216,0
T0002041,03-08-26,Outlet B,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[177, 172, 147]",263303,70000000,3,17904.604,1
T0002042,04-08-26,Outlet B,"['Headphones', 'Keyboard', 'Mouse', 'Monitor']","[195, 124, 74, 97]",216800,70000000,4,14742.4,1
T0002043,05-08-26,Outlet B,"['Keyboard', 'Notebook 3', 'Monitor']","[56, 34, 232]",131792,70000000,3,8961.856,1
T0002044,06-08-26,Outlet B,"['Headphones', 'Keyboard', 'Notebook 3', 'Monitor']","[60, 171, 185, 79]",289320,70000000,4,19673.76,0
T0002045,07-08-26,Outlet C,"['Headphones', 'Mouse', 'Notebook 3']","[29, 79, 247]",190832,70000000,3,12976.576,1
T0002046,08-08-26,Outlet A,"['Headphones', 'Notebook 3', 'Monitor']","[204, 138, 33]",122673,70000000,3,8341.764,1
T0002047,09-08-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[249, 203, 86]",238891,70000000,3,16244.588,1
T0002048,10-08-26,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Mouse']","[197, 119, 131]",341252,70000000,3,23205.136,1
T0002049,11-08-26,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Notebook 3 Pro']","[55, 42, 110, 173]",238053,70000000,4,16187.604,1
T0002050,12-08-26,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Notebook 3']","[115, 245, 173, 155]",387412,70000000,4,26344.016,1
T0002051,13-08-26,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3 Pro']","[220, 148, 170]",294832,70000000,3,20048.576,1
T0002052,14-08-26,Outlet A,"['Keyboard', 'Notebook 3', 'Monitor']","[40, 47, 75]",82455,70000000,3,5606.94,1
T0002053,15-08-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[127, 179, 149]",240864,70000000,3,16378.752,1
T0002054,16-08-26,Outlet B,"['Keyboard', 'Notebook 3', 'Mouse']","[178, 111, 96]",279686,70000000,3,19018.648,1
T0002055,17-08-26,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3']","[93, 149, 107]",232778,70000000,3,15828.904,1
T0002056,18-08-26,Outlet B,"['Notebook 3', 'Monitor']","[151, 55]",99355,70000000,2,6756.14,0
T0002057,19-08-26,Outlet B,"['Keyboard', 'Notebook 3', 'Monitor', 'Notebook 3 Pro']","[230, 151, 74, 206]",459556,70000000,4,31249.808,0
T0002058,20-08-26,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[170, 186, 68]",202430,70000000,3,13765.24,1
T0002059,21-08-26,Outlet B,"['Headphones', 'Mouse']","[33, 97]",64010,70000000,2,4352.68,1
T0002060,22-08-26,Outlet A,"['Mouse', 'Notebook 3', 'Notebook 3 Pro']","[250, 54, 137]",278630,70000000,3,18946.84,1
T0002061,23-08-26,Outlet B,"['Keyboard', 'Mouse']","[140, 43]",151617,70000000,2,10309.956,1
T0002062,24-08-26,Outlet A,"['Headphones', 'Keyboard', 'Monitor', 'Notebook 3 Pro']","[214, 142, 169, 177]",338865,70000000,4,23042.82,1
T0002063,25-08-26,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Mouse', 'Headphones']","[145, 183, 187, 166]",403842,70000000,4,27461.256,0
T0002064,26-08-26,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[47, 94, 241]",151309,70000000,3,10289.012,1
T0002065,27-08-26,Outlet B,"['Keyboard', 'Mouse', 'Monitor']","[135, 198, 164]",284083,70000000,3,19317.644,0
T0002066,28-08-26,Outlet A,"['Headphones', 'Notebook 3']","[101, 63]",53359,70000000,2,3628.412,1
T0002067,29-08-26,Outlet A,"['Keyboard', 'Notebook 3', 'Monitor']","[171, 75, 147]",235272,70000000,3,15998.496,1
T0002068,30-08-26,Outlet B,"['Notebook 3 Pro', 'Mouse', 'Notebook 3']","[41, 94, 7]",89746,70000000,3,6102.728,1
T0002069,31-08-26,Outlet A,"['Headphones', 'Mouse', 'Notebook 3']","[35, 127, 115]",146738,70000000,3,9978.184,1
T0002070,01-09-26,Outlet A,"['Headphones', 'Notebook 3', 'Monitor']","[121, 54, 109]",81220,70000000,3,5522.96,1
T0002071,02-09-26,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Notebook 3']","[137, 95, 208]",272025,70000000,3,18497.7,1
T0002072,03-09-26,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[60, 201, 195, 170]",310390,70000000,4,21106.52,0
T0002073,04-09-26,Outlet B,"['Headphones', 'Keyboard', 'Mouse']","[29, 38, 151]",129802,70000000,3,8826.536,1
T0002074,05-09-26,Outlet A,"['Headphones', 'Mouse', 'Notebook 3']","[7, 118, 12]",78655,70000000,3,5348.54,1
T0002075,06-09-26,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Monitor']","[16, 192, 1]",152893,70000000,3,10396.724,1
T0002076,07-09-26,Outlet C,"['Keyboard', 'Mouse', 'Monitor', 'Notebook 3 Pro']","[198, 20, 82, 36]",237960,70000000,4,16181.28,0
T0002077,08-09-26,Outlet A,"['Notebook 3 Pro', 'Mouse']","[171, 3]",124917,70000000,2,8494.356,1
T0002078,09-09-26,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3 Pro']","[44, 66, 47]",112930,70000000,3,7679.24,0
T0002079,10-09-26,Outlet B,"['Notebook 3 Pro', 'Mouse', 'Notebook 3']","[99, 79, 122]",186921,70000000,3,12710.628,1
T0002080,11-09-26,Outlet C,"['Keyboard', 'Monitor', 'Notebook 3 Pro']","[167, 86, 11]",181187,70000000,3,12320.716,1
T0002081,12-09-26,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[5, 185, 168]",152392,70000000,3,10362.656,0
T0002082,13-09-26,Outlet B,"['Mouse', 'Notebook 3']","[7, 134]",79233,70000000,2,5387.844,1
T0002083,14-09-26,Outlet A,"['Headphones', 'Mouse', 'Notebook 3']","[142, 128, 185]",205690,70000000,3,13986.92,1
T0002084,15-09-26,Outlet C,"['Headphones', 'Keyboard', 'Mouse', 'Monitor']","[176, 25, 200, 150]",214129,70000000,4,14560.772,1
T0002085,16-09-26,Outlet C,"['Notebook 3', 'Monitor']","[222, 81]",146109,70000000,2,9935.412,1
T0002086,17-09-26,Outlet A,"['Keyboard', 'Notebook 3', 'Monitor']","[222, 227, 127]",360861,70000000,3,24538.548,1
T0002087,18-09-26,Outlet B,"['Headphones', 'Mouse', 'Monitor']","[59, 120, 138]",119563,70000000,3,8130.284,1
T0002088,19-09-26,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[79, 184, 198]",213182,70000000,3,14496.376,1
T0002089,20-09-26,Outlet A,"['Keyboard', 'Mouse', 'Monitor']","[178, 232, 135]",335305,70000000,3,22800.74,1
T0002090,21-09-26,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Mouse']","[133, 157, 212]",359595,70000000,3,24452.46,1
T0002091,22-09-26,Outlet A,"['Notebook 3 Pro', 'Monitor']","[142, 117]",133713,70000000,2,9092.484,1
T0002092,23-09-26,Outlet A,"['Headphones', 'Monitor']","[90, 12]",19338,70000000,2,1314.984,1
T0002093,24-09-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Keyboard']","[220, 187, 68, 117]",319935,70000000,4,21755.58,1
T0002094,25-09-26,Outlet C,"['Mouse', 'Notebook 3', 'Monitor', 'Notebook 3 Pro']","[122, 64, 45, 150]",229023,70000000,4,15573.564,1
T0002095,26-09-26,Outlet A,"['Headphones', 'Notebook 3', 'Monitor']","[88, 89, 61]",82001,70000000,3,5576.068,1
T0002096,27-09-26,Outlet C,"['Keyboard', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[192, 135, 104, 44]",343940,70000000,4,23387.92,1
T0002097,28-09-26,Outlet A,"['Keyboard', 'Notebook 3', 'Monitor']","[18, 143, 123]",129349,70000000,3,8795.732,1
T0002098,29-09-26,Outlet A,"['Headphones', 'Mouse', 'Notebook 3']","[238, 215, 12]",178107,70000000,3,12111.276,1
T0002099,30-09-26,Outlet A,"['Headphones', 'Notebook 3', 'Monitor']","[22, 132, 167]",122781,70000000,3,8349.108,1
T0002100,01-10-26,Outlet C,"['Keyboard', 'Monitor', 'Notebook 3 Pro']","[150, 11, 210]",289009,70000000,3,19652.612,0
T0002101,02-10-26,Outlet A,"['Headphones', 'Keyboard', 'Mouse']","[241, 221, 56]",275362,70000000,3,18724.616,1
T0002102,03-10-26,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3', 'Notebook 3 Pro']","[72, 236, 60, 117]",342892,70000000,4,23316.656,1
T0002103,04-10-26,Outlet C,"['Mouse', 'Monitor']","[95, 208]",112857,70000000,2,7674.276,1
T0002104,05-10-26,Outlet C,"['Keyboard', 'Notebook 3 Pro', 'Monitor']","[57, 118, 152]",177091,70000000,3,12042.188,1
T0002105,06-10-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[189, 218, 93]",246498,70000000,3,16761.864,1
T0002106,07-10-26,Outlet C,"['Headphones', 'Keyboard', 'Notebook 3', 'Monitor']","[3, 10, 240, 28]",151459,70000000,4,10299.212,1
T0002107,08-10-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[212, 236, 83]",257585,70000000,3,17515.78,1
T0002108,09-10-26,Outlet A,"['Headphones', 'Keyboard', 'Monitor']","[187, 57, 67]",102739,70000000,3,6986.252,0
T0002109,10-10-26,Outlet B,"['Headphones', 'Keyboard', 'Notebook 3', 'Monitor']","[10, 243, 12, 36]",236651,70000000,4,16092.268,1
T0002110,11-10-26,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[49, 48, 11, 220]",143951,70000000,4,9788.668,1
T0002111,12-10-26,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3', 'Notebook 3 Pro']","[146, 130, 118, 100]",281084,70000000,4,19113.712,0
T0002112,13-10-26,Outlet B,"['Keyboard', 'Mouse', 'Notebook 3 Pro']","[148, 42, 193]",297170,70000000,3,20207.56,1
T0002113,14-10-26,Outlet C,"['Keyboard', 'Mouse', 'Monitor']","[92, 174, 121]",219483,70000000,3,14924.844,1
T0002114,15-10-26,Outlet B,"['Headphones', 'Keyboard', 'Mouse']","[127, 196, 82]",248055,70000000,3,16867.74,1
T0002115,16-10-26,Outlet A,"['Keyboard', 'Notebook 3 Pro']","[210, 143]",291750,70000000,2,19839,1
T0002116,17-10-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[194, 41, 104, 69]",145103,70000000,4,9867.004,1
T0002117,18-10-26,Outlet B,['Mouse'],[182],109018,70000000,1,7413.224,1
T0002118,19-10-26,Outlet B,"['Monitor', 'Mouse', 'Notebook 3']","[99, 161, 191]",230030,70000000,3,15642.04,0
T0002119,20-10-26,Outlet C,"['Keyboard', 'Notebook 3']","[161, 201]",257299,70000000,2,17496.332,1
T0002120,21-10-26,Outlet A,"['Keyboard', 'Notebook 3']","[75, 246]",205185,70000000,2,13952.58,0
T0002121,22-10-26,Outlet C,"['Headphones', 'Keyboard', 'Notebook 3 Pro']","[111, 207, 160]",321162,70000000,3,21839.016,1
T0002122,23-10-26,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Monitor']","[148, 94, 37]",210685,70000000,3,14326.58,1
T0002123,24-10-26,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[99, 175, 230, 186]",393835,70000000,4,26780.78,1
T0002124,25-10-26,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Keyboard', 'Monitor']","[234, 94, 208, 20]",301938,70000000,4,20531.784,1
T0002125,26-10-26,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[90, 27, 12]",38778,70000000,3,2636.904,1
T0002126,27-10-26,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[7, 25, 201]",131813,70000000,3,8963.284,1
T0002127,28-10-26,Outlet A,"['Headphones', 'Mouse', 'Notebook 3', 'Monitor']","[39, 216, 104, 70]",213435,70000000,4,14513.58,1
T0002128,29-10-26,Outlet B,"['Notebook 3 Pro', 'Notebook 3']","[122, 105]",146640,70000000,2,9971.52,0
T0002129,30-10-26,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[172, 228, 177]",294068,70000000,3,19996.624,1
T0002130,31-10-26,Outlet A,"['Headphones', 'Notebook 3']","[195, 86]",83065,70000000,2,5648.42,1
T0002131,01-11-26,Outlet B,"['Keyboard', 'Mouse', 'Notebook 3']","[115, 103, 219]",287722,70000000,3,19565.096,1
T0002132,02-11-26,Outlet B,"['Headphones', 'Mouse', 'Notebook 3', 'Monitor']","[2, 77, 115, 134]",146927,70000000,4,9991.036,1
T0002133,03-11-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[121, 200, 14]",169425,70000000,3,11520.9,1
T0002134,04-11-26,Outlet A,"['Headphones', 'Keyboard', 'Monitor']","[180, 100, 94]",147406,70000000,3,10023.608,1
T0002135,05-11-26,Outlet C,"['Notebook 3', 'Monitor']","[41, 50]",36410,70000000,2,2475.88,1
T0002136,06-11-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[103, 134, 147]",202970,70000000,3,13801.96,1
T0002137,07-11-26,Outlet C,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[199, 211, 244]",335305,70000000,3,22800.74,1
T0002138,08-11-26,Outlet A,"['Headphones', 'Keyboard', 'Mouse']","[93, 219, 202]",334526,70000000,3,22747.768,0
T0002139,09-11-26,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[216, 27, 227]",231703,70000000,3,15755.804,1
T0002140,10-11-26,Outlet B,"['Mouse', 'Monitor', 'Notebook 3']","[109, 172, 101]",168119,70000000,3,11432.092,1
T0002141,11-11-26,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[170, 90, 37, 24]",244806,70000000,4,16646.808,1
T0002142,12-11-26,Outlet B,"['Headphones', 'Keyboard', 'Notebook 3']","[170, 124, 88]",191186,70000000,3,13000.648,1
T0002143,13-11-26,Outlet A,"['Keyboard', 'Mouse', 'Monitor']","[87, 223, 130]",246760,70000000,3,16779.68,1
T0002144,14-11-26,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[110, 18, 122]",100970,70000000,3,6865.96,1
T0002145,15-11-26,Outlet B,"['Keyboard', 'Mouse', 'Monitor']","[47, 123, 142]",154128,70000000,3,10480.704,0
T0002146,16-11-26,Outlet A,"['Headphones', 'Keyboard']","[36, 196]",182648,70000000,2,12420.064,1
T0002147,17-11-26,Outlet A,"['Headphones', 'Notebook 3', 'Monitor']","[237, 238, 121]",208252,70000000,3,14161.136,1
T0002148,18-11-26,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[229, 60, 106, 121]",176100,70000000,4,11974.8,1
T0002149,19-11-26,Outlet A,"['Keyboard', 'Notebook 3', 'Mouse', 'Monitor']","[187, 100, 235, 118]",396620,70000000,4,26970.16,1
T0002150,20-11-26,Outlet C,"['Notebook 3 Pro', 'Notebook 3', 'Mouse']","[175, 38, 53]",179027,70000000,3,12173.836,1
T0002151,21-11-26,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Keyboard', 'Monitor']","[221, 71, 119, 155]",239355,70000000,4,16276.14,1
T0002152,22-11-26,Outlet A,"['Mouse', 'Notebook 3', 'Monitor', 'Notebook 3 Pro']","[225, 6, 238, 101]",274877,70000000,4,18691.636,1
T0002153,23-11-26,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Mouse']","[78, 237, 112]",307850,70000000,3,20933.8,1
